register_date,total_transaction,user_id,total_amount
26/07/22 11.36,1,14879,80000
26/07/22 05.09,1,14880,18000
24/07/22 23.30,1,14881,160000
26/07/22 13.02,1,14882,75000
26/07/22 01.55,1,14883,8000
25/07/22 11.18,1,14884,95000
27/07/22 10.08,1,14885,125000
25/07/22 12.03,1,14886,115000
25/07/22 18.49,1,14887,43000
26/07/22 15.40,2,14888,290000
27/07/22 12.18,1,14889,56000
25/07/22 18.01,2,14890,96000
26/07/22 20.09,1,14891,150000
24/07/22 23.11,2,14892,157000
25/07/22 04.54,2,14893,175000
24/07/22 20.10,1,14894,141000
24/07/22 16.42,1,14895,60000
25/07/22 15.49,2,14896,140000
26/07/22 19.46,1,14897,38000
25/07/22 17.13,1,14898,105000
27/07/22 00.11,1,14899,86000
27/07/22 05.32,1,14900,85000
27/07/22 03.51,1,14901,40000
25/07/22 14.52,1,14902,150000
27/07/22 09.22,2,14903,290000
25/07/22 21.52,1,14904,18000
27/07/22 14.43,2,14905,144000
26/07/22 19.06,1,14906,36000
27/07/22 10.11,1,14907,62000
26/07/22 17.19,3,14908,597000
26/07/22 06.28,3,14909,365000
26/07/22 12.38,1,14910,52000
27/07/22 03.22,2,14911,243000
25/07/22 13.57,1,14912,46000
26/07/22 01.35,1,14913,119000
25/07/22 19.15,1,14914,81000
27/07/22 07.12,1,14915,113000
26/07/22 18.06,2,14916,190000
25/07/22 12.06,2,14917,182000
25/07/22 21.30,4,14918,1704000
26/07/22 16.14,1,14919,120000
27/07/22 02.07,2,14920,155000
26/07/22 22.13,1,14921,120000
27/07/22 03.44,2,14922,213000
27/07/22 13.20,1,14923,100000
24/07/22 19.47,1,14924,40000
27/07/22 02.56,1,14925,46000
27/07/22 10.38,2,14926,87000
26/07/22 21.47,1,14927,83000
27/07/22 13.59,1,14928,140000
27/07/22 06.43,1,14929,49000
24/07/22 22.59,1,14930,86000
27/07/22 00.35,3,14931,924000
26/07/22 19.31,1,14932,41000
27/07/22 04.53,5,14933,1986000
25/07/22 19.40,1,14934,90000
27/07/22 10.24,1,14935,113000
26/07/22 00.10,1,14936,98000
26/07/22 06.18,1,14937,98000
27/07/22 09.48,1,14938,128000
27/07/22 05.22,1,14939,102000
26/07/22 21.59,1,14940,18000
24/07/22 23.25,2,14941,190000
26/07/22 04.14,1,14942,80000
27/07/22 03.38,1,14943,55000
26/07/22 03.14,1,14944,45000
26/07/22 14.33,1,14945,110000
24/07/22 21.51,2,14946,127000
26/07/22 00.40,2,14947,115000
26/07/22 04.18,1,14948,58000
26/07/22 20.20,2,14949,172000
26/07/22 23.10,1,14950,10000
27/07/22 19.18,2,14951,224000
26/07/22 17.26,2,14952,158000
27/07/22 21.37,1,14953,80000
26/07/22 15.55,1,14954,128000
27/07/22 02.26,1,14955,46000
25/07/22 07.58,1,14956,106000
27/07/22 04.54,1,14957,56000
27/07/22 15.18,2,14958,136000
26/07/22 07.26,1,14959,114000
25/07/22 04.26,1,14960,80000
27/07/22 23.51,2,14961,136000
26/07/22 21.16,3,14962,892000
26/07/22 13.41,1,14963,165000
27/07/22 11.18,1,14964,82000
27/07/22 03.45,2,14965,159000
26/07/22 04.00,2,14966,88000
27/07/22 11.40,1,14967,43000
25/07/22 15.41,1,14968,80000
26/07/22 09.10,3,14969,352000
27/07/22 18.22,1,14970,10000
25/07/22 09.53,1,14971,19000
27/07/22 20.46,2,14972,248000
26/07/22 07.52,2,14973,131000
27/07/22 08.10,1,14974,51000
26/07/22 23.12,1,14975,113000
26/07/22 19.24,1,14976,88000
25/07/22 08.40,1,14977,93000
27/07/22 19.20,1,14978,123000
28/07/22 02.12,1,14979,78000
27/07/22 08.45,1,14980,77000
27/07/22 10.09,1,14981,92000
27/07/22 10.26,1,14982,20000
26/07/22 16.27,4,14983,2002000
27/07/22 10.42,1,14984,78000
27/07/22 08.57,1,14985,121000
27/07/22 09.13,1,14986,76000
26/07/22 22.59,1,14987,34000
27/07/22 14.21,2,14988,206000
27/07/22 21.00,1,14989,65000
27/07/22 00.28,3,14990,497000
27/07/22 21.41,2,14991,128000
28/07/22 06.14,1,14992,74000
27/07/22 11.57,2,14993,81000
28/07/22 07.55,1,14994,51000
27/07/22 17.22,1,14995,73000
28/07/22 06.30,1,14996,73000
27/07/22 08.15,1,14997,19000
26/07/22 05.33,1,14998,113000
26/07/22 16.29,1,14999,130000
27/07/22 06.23,2,15000,153000
27/07/22 02.40,1,15001,91000
27/07/22 01.15,2,15002,161000
28/07/22 01.46,2,15003,173000
28/07/22 10.47,1,15004,41000
25/07/22 22.08,1,15005,81000
27/07/22 04.18,1,15006,88000
28/07/22 05.52,4,15007,1963000
28/07/22 06.14,3,15008,306000
26/07/22 13.27,2,15009,149000
28/07/22 09.00,1,15010,53000
26/07/22 00.04,1,15011,80000
28/07/22 10.02,1,15012,170000
27/07/22 06.56,3,15013,438000
28/07/22 09.17,1,15014,65000
25/07/22 13.11,1,15015,78000
27/07/22 18.03,3,15016,412000
25/07/22 17.30,1,15017,141000
27/07/22 20.28,1,15018,83000
28/07/22 01.38,1,15019,112000
27/07/22 04.13,1,15020,150000
26/07/22 01.51,2,15021,192000
26/07/22 16.48,1,15022,8000
28/07/22 02.08,1,15023,10000
27/07/22 06.15,1,15024,83000
28/07/22 04.58,4,15025,1427000
28/07/22 02.18,1,15026,24000
27/07/22 21.31,1,15027,123000
27/07/22 04.25,2,15028,135000
27/07/22 23.12,1,15029,56000
26/07/22 02.21,1,15030,73000
28/07/22 08.23,2,15031,220000
27/07/22 06.04,1,15032,11000
28/07/22 14.32,1,15033,100000
28/07/22 15.02,1,15034,130000
25/07/22 21.10,1,15035,80000
28/07/22 00.13,1,15036,78000
27/07/22 15.20,1,15037,120000
27/07/22 07.32,2,15038,167000
26/07/22 03.17,1,15039,120000
28/07/22 16.00,1,15040,33000
25/07/22 18.30,1,15041,80000
27/07/22 20.52,1,15042,146000
26/07/22 22.15,1,15043,50000
26/07/22 23.13,2,15044,274000
26/07/22 22.25,1,15045,78000
27/07/22 19.29,1,15046,110000
28/07/22 10.09,1,15047,123000
26/07/22 02.23,1,15048,27000
27/07/22 07.01,1,15049,78000
28/07/22 01.23,1,15050,32000
28/07/22 17.45,3,15051,324000
27/07/22 03.20,2,15052,215000
28/07/22 06.44,1,15053,110000
26/07/22 20.57,1,15054,51000
26/07/22 23.16,1,15055,53000
27/07/22 15.51,1,15056,140000
26/07/22 17.23,1,15057,50000
28/07/22 18.35,1,15058,63000
27/07/22 11.46,1,15059,133000
27/07/22 17.17,2,15060,151000
28/07/22 17.43,1,15061,78000
26/07/22 11.41,1,15062,52000
27/07/22 03.44,1,15063,50000
27/07/22 21.10,1,15064,125000
26/07/22 13.47,2,15065,113000
27/07/22 03.29,1,15066,58000
27/07/22 04.36,1,15067,95000
28/07/22 14.28,2,15068,233000
27/07/22 09.51,3,15069,361000
28/07/22 04.08,1,15070,93000
26/07/22 06.11,1,15071,49000
26/07/22 03.57,1,15072,99000
26/07/22 22.24,2,15073,101000
28/07/22 18.27,2,15074,169000
28/07/22 03.22,2,15075,297000
28/07/22 06.43,1,15076,105000
26/07/22 20.21,1,15077,38000
28/07/22 18.55,1,15078,95000
28/07/22 22.02,2,15079,38000
26/07/22 18.58,3,15080,387000
26/07/22 09.09,1,15081,70000
28/07/22 08.38,1,15082,74000
27/07/22 08.59,1,15083,88000
26/07/22 02.58,1,15084,104000
28/07/22 00.06,1,15085,51000
28/07/22 22.02,1,15086,60000
26/07/22 04.24,2,15087,134000
26/07/22 06.55,1,15088,70000
28/07/22 18.59,2,15089,126000
27/07/22 13.38,1,15090,160000
27/07/22 18.18,1,15091,80000
26/07/22 12.45,1,15092,60000
28/07/22 12.09,1,15093,83000
27/07/22 08.52,1,15094,26000
29/07/22 02.31,2,15095,213000
29/07/22 02.03,1,15096,125000
28/07/22 16.32,2,15097,210000
26/07/22 08.02,1,15098,83000
28/07/22 03.51,1,15099,170000
29/07/22 00.58,1,15100,96000
28/07/22 03.43,2,15101,148000
27/07/22 19.31,1,15102,104000
28/07/22 19.02,1,15103,47000
26/07/22 19.51,5,15104,2579000
28/07/22 03.31,1,15105,165000
29/07/22 00.43,1,15106,40000
28/07/22 22.35,1,15107,128000
29/07/22 04.51,4,15108,1801000
28/07/22 03.04,2,15109,205000
28/07/22 21.47,1,15110,130000
26/07/22 22.52,1,15111,130000
28/07/22 23.31,1,15112,113000
29/07/22 01.45,1,15113,96000
29/07/22 01.46,1,15114,145000
28/07/22 04.02,2,15115,158000
28/07/22 03.11,2,15116,252000
28/07/22 08.11,1,15117,26000
26/07/22 12.52,1,15118,98000
29/07/22 04.42,1,15119,81000
28/07/22 21.25,1,15120,133000
28/07/22 19.00,1,15121,63000
28/07/22 01.39,1,15122,50000
28/07/22 20.23,1,15123,70000
27/07/22 15.36,2,15124,162000
27/07/22 23.54,2,15125,204000
28/07/22 22.23,1,15126,83000
29/07/22 00.33,2,15127,250000
28/07/22 14.14,1,15128,142000
28/07/22 22.45,3,15129,622000
28/07/22 13.20,1,15130,113000
28/07/22 20.42,1,15131,27000
29/07/22 12.21,1,15132,128000
27/07/22 19.44,1,15133,128000
27/07/22 18.01,1,15134,123000
29/07/22 10.00,2,15135,120000
29/07/22 10.26,4,15136,2212000
29/07/22 04.32,1,15137,147000
29/07/22 13.19,2,15138,210000
27/07/22 19.39,1,15139,11000
27/07/22 14.49,1,15140,44000
28/07/22 04.48,1,15141,120000
28/07/22 06.53,2,15142,202000
29/07/22 00.38,1,15143,130000
28/07/22 14.43,2,15144,187000
28/07/22 04.25,1,15145,78000
28/07/22 10.18,2,15146,166000
29/07/22 04.33,1,15147,52000
28/07/22 18.18,2,15148,210000
28/07/22 08.50,1,15149,55000
29/07/22 03.34,2,15150,166000
27/07/22 14.55,1,15151,28000
29/07/22 00.47,1,15152,128000
29/07/22 12.58,1,15153,59000
29/07/22 02.40,1,15154,107000
28/07/22 15.59,1,15155,105000
26/07/22 21.18,1,15156,120000
27/07/22 19.15,2,15157,208000
28/07/22 23.39,1,15158,85000
28/07/22 00.16,1,15159,45000
29/07/22 11.43,1,15160,76000
29/07/22 04.56,1,15161,125000
28/07/22 04.25,1,15162,56000
28/07/22 04.53,2,15163,121000
29/07/22 03.57,1,15164,74000
28/07/22 03.00,2,15165,173000
29/07/22 14.11,1,15166,83000
27/07/22 06.07,2,15167,175000
28/07/22 01.02,4,15168,1650000
26/07/22 22.49,1,15169,83000
26/07/22 23.08,1,15170,88000
27/07/22 02.59,2,15171,140000
29/07/22 06.59,2,15172,159000
28/07/22 19.10,2,15173,125000
29/07/22 07.06,1,15174,75000
28/07/22 17.06,1,15175,108000
29/07/22 07.00,2,15176,233000
29/07/22 03.49,1,15177,86000
28/07/22 23.09,1,15178,56000
29/07/22 17.46,2,15179,189000
28/07/22 05.04,1,15180,123000
26/07/22 22.22,1,15181,26000
29/07/22 09.45,1,15182,128000
28/07/22 00.28,1,15183,28000
29/07/22 19.19,1,15184,66000
29/07/22 06.59,1,15185,105000
28/07/22 21.59,2,15186,103000
29/07/22 06.41,1,15187,128000
26/07/22 22.42,2,15188,161000
28/07/22 03.45,1,15189,112000
29/07/22 12.57,1,15190,78000
27/07/22 05.52,1,15191,83000
27/07/22 22.44,1,15192,28000
27/07/22 12.08,1,15193,50000
29/07/22 04.12,2,15194,168000
28/07/22 22.20,1,15195,8000
29/07/22 20.32,1,15196,75000
29/07/22 09.02,1,15197,16000
27/07/22 22.40,1,15198,73000
29/07/22 18.31,1,15199,49000
28/07/22 01.01,1,15200,20000
29/07/22 04.02,1,15201,78000
28/07/22 08.31,3,15202,588000
27/07/22 22.11,2,15203,90000
29/07/22 18.50,1,15204,133000
28/07/22 06.58,1,15205,130000
29/07/22 02.37,1,15206,155000
28/07/22 22.38,2,15207,155000
29/07/22 19.12,1,15208,76000
29/07/22 08.41,2,15209,141000
29/07/22 05.22,1,15210,75000
28/07/22 12.34,1,15211,57000
28/07/22 04.27,1,15212,48000
27/07/22 08.44,1,15213,40000
30/07/22 02.24,4,15214,1416000
29/07/22 06.42,1,15215,72000
29/07/22 17.24,1,15216,53000
29/07/22 09.38,1,15217,45000
29/07/22 05.58,1,15218,128000
29/07/22 08.18,1,15219,77000
29/07/22 08.55,1,15220,57000
28/07/22 20.43,1,15221,48000
28/07/22 16.24,3,15222,523000
28/07/22 17.55,1,15223,97000
29/07/22 13.58,2,15224,208000
28/07/22 22.32,1,15225,51000
28/07/22 14.16,1,15226,54000
27/07/22 18.33,2,15227,167000
28/07/22 22.15,1,15228,75000
30/07/22 02.01,4,15229,1732000
28/07/22 11.01,1,15230,60000
28/07/22 17.13,2,15231,104000
29/07/22 08.42,1,15232,54000
29/07/22 22.25,1,15233,113000
29/07/22 17.09,1,15234,60000
29/07/22 12.38,1,15235,32000
29/07/22 22.39,1,15236,35000
30/07/22 04.09,1,15237,81000
29/07/22 11.24,2,15238,143000
29/07/22 14.08,1,15239,83000
27/07/22 11.07,2,15240,174000
29/07/22 10.18,2,15241,61000
27/07/22 08.24,2,15242,130000
29/07/22 17.20,3,15243,288000
29/07/22 20.59,2,15244,175000
28/07/22 03.01,1,15245,43000
29/07/22 14.46,2,15246,83000
27/07/22 11.43,2,15247,173000
29/07/22 02.32,1,15248,86000
30/07/22 01.50,1,15249,46000
29/07/22 00.36,1,15250,75000
27/07/22 19.29,1,15251,54000
28/07/22 19.17,5,15252,1731000
28/07/22 11.23,2,15253,213000
30/07/22 02.32,1,15254,109000
30/07/22 07.05,2,15255,170000
30/07/22 07.04,1,15256,81000
29/07/22 23.24,1,15257,105000
30/07/22 01.37,1,15258,108000
28/07/22 12.04,1,15259,80000
29/07/22 16.15,1,15260,100000
28/07/22 16.03,1,15261,78000
29/07/22 21.09,1,15262,73000
28/07/22 15.51,1,15263,50000
30/07/22 02.00,1,15264,70000
27/07/22 21.43,1,15265,130000
30/07/22 08.13,1,15266,41000
29/07/22 21.45,1,15267,78000
30/07/22 00.58,1,15268,59000
27/07/22 21.49,1,15269,60000
29/07/22 05.51,1,15270,78000
29/07/22 15.53,1,15271,125000
29/07/22 23.27,1,15272,76000
29/07/22 06.00,1,15273,128000
28/07/22 22.14,1,15274,115000
27/07/22 20.22,2,15275,59000
30/07/22 04.11,3,15276,580000
29/07/22 23.46,1,15277,100000
29/07/22 16.29,2,15278,166000
28/07/22 06.21,1,15279,59000
29/07/22 21.21,2,15280,230000
29/07/22 11.01,1,15281,85000
28/07/22 06.47,1,15282,18000
29/07/22 22.13,1,15283,70000
29/07/22 17.44,1,15284,65000
28/07/22 05.18,1,15285,48000
27/07/22 14.55,1,15286,81000
28/07/22 23.25,1,15287,110000
27/07/22 18.13,2,15288,160000
27/07/22 20.39,1,15289,67000
28/07/22 19.28,3,15290,608000
28/07/22 20.43,2,15291,153000
28/07/22 19.04,1,15292,88000
29/07/22 09.20,1,15293,24000
29/07/22 01.52,1,15294,96000
29/07/22 05.19,1,15295,78000
29/07/22 22.09,2,15296,198000
29/07/22 21.08,1,15297,100000
28/07/22 06.08,1,15298,60000
29/07/22 11.50,1,15299,140000
29/07/22 12.56,1,15300,68000
29/07/22 22.48,2,15301,59000
28/07/22 18.19,2,15302,242000
30/07/22 02.43,1,15303,83000
29/07/22 10.26,2,15304,241000
30/07/22 09.28,4,15305,1819000
28/07/22 17.35,1,15306,130000
29/07/22 01.52,1,15307,62000
29/07/22 08.08,2,15308,85000
29/07/22 23.19,1,15309,81000
28/07/22 10.06,1,15310,55000
30/07/22 10.05,1,15311,68000
28/07/22 12.03,1,15312,40000
28/07/22 02.42,3,15313,734000
29/07/22 05.35,2,15314,170000
29/07/22 12.18,1,15315,49000
29/07/22 23.05,1,15316,32000
29/07/22 08.22,1,15317,96000
28/07/22 10.25,2,15318,183000
30/07/22 15.44,1,15319,123000
29/07/22 10.03,1,15320,51000
28/07/22 11.10,1,15321,9000
30/07/22 15.32,3,15322,749000
28/07/22 10.27,1,15323,80000
30/07/22 04.04,2,15324,161000
28/07/22 00.38,1,15325,51000
30/07/22 00.09,1,15326,86000
29/07/22 05.40,2,15327,276000
30/07/22 09.32,1,15328,78000
29/07/22 16.03,2,15329,218000
30/07/22 01.23,1,15330,76000
29/07/22 19.52,2,15331,142000
29/07/22 19.37,1,15332,161000
29/07/22 08.57,1,15333,82000
29/07/22 09.04,1,15334,78000
28/07/22 09.06,1,15335,69000
30/07/22 04.51,1,15336,83000
30/07/22 02.18,1,15337,97000
29/07/22 19.44,1,15338,120000
30/07/22 10.15,1,15339,74000
28/07/22 22.20,2,15340,170000
30/07/22 06.20,2,15341,176000
29/07/22 13.40,2,15342,181000
30/07/22 05.44,1,15343,81000
30/07/22 13.46,1,15344,115000
29/07/22 12.11,2,15345,100000
30/07/22 14.50,1,15346,105000
30/07/22 10.31,1,15347,100000
28/07/22 06.02,2,15348,223000
30/07/22 16.56,2,15349,125000
29/07/22 05.38,1,15350,118000
30/07/22 07.16,1,15351,120000
29/07/22 03.53,2,15352,153000
28/07/22 21.15,1,15353,72000
29/07/22 18.18,1,15354,75000
30/07/22 18.44,1,15355,128000
28/07/22 22.38,1,15356,45000
28/07/22 10.39,1,15357,82000
30/07/22 13.08,1,15358,123000
29/07/22 05.41,1,15359,85000
28/07/22 06.47,2,15360,141000
30/07/22 11.11,2,15361,136000
29/07/22 19.02,1,15362,80000
29/07/22 15.14,2,15363,120000
28/07/22 21.39,1,15364,73000
30/07/22 21.44,1,15365,160000
30/07/22 16.22,1,15366,94000
29/07/22 22.18,1,15367,78000
28/07/22 15.58,1,15368,55000
30/07/22 16.47,1,15369,81000
28/07/22 07.21,1,15370,60000
28/07/22 15.00,1,15371,135000
29/07/22 01.48,1,15372,100000
28/07/22 14.17,1,15373,71000
30/07/22 17.21,1,15374,113000
30/07/22 23.34,1,15375,110000
31/07/22 05.22,1,15376,73000
29/07/22 07.15,1,15377,113000
30/07/22 16.07,1,15378,88000
30/07/22 17.44,2,15379,249000
30/07/22 04.55,1,15380,32000
28/07/22 17.34,1,15381,53000
29/07/22 09.06,2,15382,58000
30/07/22 16.24,1,15383,81000
30/07/22 20.08,1,15384,79000
29/07/22 09.44,3,15385,931000
31/07/22 06.23,1,15386,88000
30/07/22 22.04,1,15387,120000
30/07/22 01.08,2,15388,97000
31/07/22 05.06,1,15389,91000
30/07/22 03.35,2,15390,39000
30/07/22 16.56,1,15391,94000
29/07/22 12.22,1,15392,105000
31/07/22 04.07,5,15393,2442000
30/07/22 23.37,1,15394,46000
30/07/22 14.45,1,15395,93000
29/07/22 07.40,1,15396,90000
30/07/22 09.48,1,15397,125000
29/07/22 23.24,2,15398,121000
30/07/22 18.28,1,15399,71000
30/07/22 14.44,1,15400,110000
30/07/22 12.30,1,15401,74000
31/07/22 05.13,2,15402,227000
30/07/22 13.54,1,15403,90000
31/07/22 06.23,2,15404,231000
31/07/22 07.51,2,15405,160000
31/07/22 02.17,1,15406,123000
29/07/22 18.46,2,15407,157000
30/07/22 16.29,1,15408,120000
28/07/22 09.48,1,15409,67000
30/07/22 08.07,1,15410,133000
31/07/22 03.12,1,15411,47000
29/07/22 18.52,1,15412,143000
29/07/22 23.20,2,15413,103000
30/07/22 22.40,1,15414,104000
29/07/22 13.28,2,15415,68000
31/07/22 01.51,1,15416,20000
31/07/22 08.34,1,15417,160000
29/07/22 20.40,1,15418,49000
30/07/22 13.33,3,15419,537000
30/07/22 02.19,2,15420,152000
30/07/22 23.29,1,15421,53000
29/07/22 07.11,1,15422,54000
31/07/22 07.02,1,15423,96000
30/07/22 11.59,1,15424,115000
30/07/22 12.55,2,15425,60000
30/07/22 00.20,1,15426,90000
30/07/22 08.19,1,15427,31000
28/07/22 16.41,1,15428,32000
30/07/22 06.08,1,15429,10000
29/07/22 14.01,1,15430,16000
28/07/22 11.06,1,15431,83000
29/07/22 20.30,1,15432,80000
31/07/22 03.57,2,15433,118000
29/07/22 07.06,2,15434,172000
30/07/22 12.20,2,15435,214000
31/07/22 06.29,1,15436,65000
30/07/22 05.56,1,15437,120000
31/07/22 00.26,1,15438,78000
31/07/22 03.46,1,15439,114000
30/07/22 15.40,2,15440,146000
29/07/22 19.43,1,15441,50000
31/07/22 07.06,1,15442,155000
28/07/22 14.10,1,15443,54000
31/07/22 00.11,1,15444,24000
31/07/22 09.18,1,15445,110000
30/07/22 20.23,1,15446,125000
31/07/22 06.39,1,15447,55000
30/07/22 12.46,1,15448,27000
31/07/22 09.23,1,15449,78000
29/07/22 13.14,1,15450,53000
31/07/22 09.39,1,15451,81000
31/07/22 08.46,1,15452,53000
28/07/22 22.48,1,15453,70000
30/07/22 02.15,1,15454,60000
30/07/22 20.10,1,15455,55000
30/07/22 13.33,1,15456,80000
30/07/22 14.28,1,15457,75000
29/07/22 12.16,1,15458,64000
29/07/22 05.30,2,15459,142000
30/07/22 01.03,1,15460,55000
28/07/22 21.11,2,15461,164000
31/07/22 00.21,3,15462,832000
30/07/22 23.41,1,15463,50000
29/07/22 22.55,2,15464,103000
30/07/22 16.22,2,15465,143000
29/07/22 21.04,1,15466,68000
28/07/22 20.20,1,15467,101000
30/07/22 20.45,1,15468,69000
30/07/22 10.33,2,15469,213000
29/07/22 23.16,2,15470,90000
29/07/22 23.28,2,15471,99000
29/07/22 16.53,3,15472,687000
31/07/22 07.45,1,15473,126000
31/07/22 11.22,1,15474,43000
28/07/22 21.39,1,15475,78000
30/07/22 15.27,1,15476,16000
29/07/22 19.22,1,15477,70000
31/07/22 04.12,1,15478,85000
28/07/22 20.38,2,15479,65000
29/07/22 21.25,1,15480,62000
31/07/22 05.57,1,15481,83000
30/07/22 16.27,1,15482,128000
30/07/22 20.51,1,15483,110000
30/07/22 19.57,1,15484,125000
29/07/22 20.13,1,15485,59000
31/07/22 00.16,2,15486,87000
30/07/22 19.30,1,15487,150000
30/07/22 15.48,1,15488,55000
30/07/22 00.17,2,15489,161000
30/07/22 05.37,2,15490,160000
29/07/22 22.45,3,15491,766000
31/07/22 04.57,1,15492,60000
29/07/22 10.21,1,15493,73000
30/07/22 03.09,3,15494,596000
31/07/22 13.53,2,15495,88000
31/07/22 09.19,1,15496,75000
29/07/22 19.21,2,15497,143000
29/07/22 14.08,2,15498,181000
29/07/22 09.47,1,15499,18000
30/07/22 19.36,2,15500,240000
29/07/22 16.00,1,15501,165000
31/07/22 08.33,1,15502,78000
30/07/22 18.37,1,15503,78000
30/07/22 12.10,1,15504,56000
31/07/22 15.24,2,15505,47000
31/07/22 05.06,2,15506,184000
31/07/22 06.55,2,15507,285000
31/07/22 15.28,1,15508,83000
29/07/22 16.05,1,15509,114000
31/07/22 11.27,1,15510,34000
29/07/22 22.14,1,15511,95000
31/07/22 07.14,1,15512,71000
30/07/22 09.22,1,15513,29000
30/07/22 05.18,2,15514,179000
31/07/22 13.06,1,15515,70000
30/07/22 21.09,1,15516,102000
30/07/22 11.08,2,15517,280000
29/07/22 07.59,2,15518,116000
29/07/22 09.19,2,15519,113000
30/07/22 07.52,2,15520,162000
29/07/22 13.36,1,15521,67000
29/07/22 21.48,1,15522,73000
30/07/22 13.39,1,15523,78000
29/07/22 17.22,1,15524,8000
31/07/22 12.13,1,15525,30000
30/07/22 06.53,2,15526,182000
31/07/22 01.34,2,15527,50000
29/07/22 18.47,1,15528,46000
31/07/22 09.52,1,15529,51000
29/07/22 14.46,1,15530,46000
30/07/22 17.42,2,15531,149000
31/07/22 11.32,2,15532,225000
31/07/22 02.26,2,15533,105000
30/07/22 04.57,1,15534,96000
30/07/22 21.20,1,15535,103000
31/07/22 06.13,2,15536,128000
29/07/22 08.20,2,15537,239000
31/07/22 09.45,2,15538,169000
31/07/22 07.43,3,15539,680000
28/07/22 21.55,1,15540,90000
30/07/22 17.36,2,15541,182000
31/07/22 10.56,1,15542,54000
31/07/22 18.12,1,15543,75000
31/07/22 02.13,1,15544,54000
29/07/22 23.46,1,15545,118000
31/07/22 08.27,2,15546,114000
31/07/22 09.35,2,15547,71000
31/07/22 03.43,4,15548,1725000
29/07/22 19.55,2,15549,64000
31/07/22 16.30,1,15550,125000
31/07/22 08.38,1,15551,140000
29/07/22 13.33,1,15552,133000
31/07/22 11.45,1,15553,80000
30/07/22 22.12,1,15554,175000
31/07/22 05.14,2,15555,195000
30/07/22 01.50,1,15556,83000
30/07/22 21.55,2,15557,126000
31/07/22 00.53,1,15558,133000
30/07/22 01.48,2,15559,188000
31/07/22 17.44,2,15560,261000
29/07/22 22.49,1,15561,36000
31/07/22 02.49,2,15562,205000
29/07/22 23.19,1,15563,25000
31/07/22 08.06,1,15564,130000
30/07/22 11.15,1,15565,62000
31/07/22 10.41,1,15566,150000
30/07/22 09.45,1,15567,120000
31/07/22 03.21,2,15568,170000
29/07/22 23.16,1,15569,70000
31/07/22 03.01,2,15570,207000
31/07/22 10.14,1,15571,159000
29/07/22 10.57,2,15572,231000
31/07/22 09.31,1,15573,75000
30/07/22 23.05,3,15574,520000
29/07/22 08.10,1,15575,83000
30/07/22 16.30,1,15576,80000
31/07/22 07.28,1,15577,54000
30/07/22 16.34,1,15578,63000
31/07/22 09.16,4,15579,1845000
29/07/22 23.12,1,15580,51000
30/07/22 19.13,2,15581,191000
31/07/22 05.28,1,15582,78000
29/07/22 15.46,1,15583,123000
31/07/22 15.56,1,15584,90000
31/07/22 19.14,1,15585,85000
30/07/22 19.51,1,15586,30000
01/08/22 00.55,3,15587,428000
01/08/22 07.07,1,15588,150000
31/07/22 16.01,1,15589,70000
30/07/22 15.27,4,15590,1350000
29/07/22 20.02,1,15591,40000
01/08/22 00.13,1,15592,40000
31/07/22 00.02,1,15593,101000
01/08/22 04.14,2,15594,118000
31/07/22 01.41,1,15595,44000
01/08/22 03.09,1,15596,120000
01/08/22 05.44,1,15597,58000
31/07/22 17.36,2,15598,201000
31/07/22 15.22,1,15599,67000
31/07/22 13.34,1,15600,96000
31/07/22 21.43,1,15601,83000
31/07/22 13.53,1,15602,8000
29/07/22 13.41,1,15603,90000
01/08/22 00.47,1,15604,75000
01/08/22 03.35,2,15605,95000
31/07/22 13.59,1,15606,120000
31/07/22 11.03,1,15607,59000
30/07/22 22.36,2,15608,160000
31/07/22 17.23,1,15609,83000
31/07/22 16.18,1,15610,43000
31/07/22 06.42,1,15611,70000
31/07/22 21.26,2,15612,48000
01/08/22 07.02,2,15613,176000
30/07/22 17.31,1,15614,93000
31/07/22 12.59,3,15615,635000
31/07/22 23.47,1,15616,54000
30/07/22 22.30,1,15617,170000
01/08/22 00.13,1,15618,120000
01/08/22 11.40,1,15619,112000
01/08/22 03.44,1,15620,78000
29/07/22 20.39,2,15621,231000
31/07/22 15.14,2,15622,126000
01/08/22 10.53,1,15623,49000
01/08/22 04.14,1,15624,150000
29/07/22 20.59,3,15625,368000
31/07/22 18.28,1,15626,80000
31/07/22 12.49,1,15627,81000
29/07/22 23.18,1,15628,119000
31/07/22 16.12,2,15629,181000
